@relation 'Altura-de-ola-weka.filters.unsupervised.attribute.Remove-R11,16,17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.RemoveUseless-M50.0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute air numeric
@attribute pres numeric
@attribute rhum numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute class {Baja,Media,Moderada,MuyAlta}

@data
0.455089,0.684547,0.442308,0.480885,0.166667,0.058496,0.362245,0.365759,0.488581,0.332916,0.606351,0.401198,0.089109,Media
0.413174,0.706258,0.653846,0.517103,0.182051,0.019499,0.372449,0.315175,0.258131,0.290363,0.606351,0.431138,0.089109,Media
0.425151,0.713921,0.711538,0.56338,0.24359,0.933148,0.311224,0.272374,0.425606,0.342929,0.606351,0.407186,0.079208,Media
0.425149,0.722861,0.557692,0.573441,0.289744,0.835655,0.214286,0.190661,0.425606,0.322904,0.606351,0.401198,0.079208,Baja
0.425151,0.720307,0.403846,0.573441,0.451282,0.880223,0.168367,0.151751,0.32872,0.314143,0.606351,0.42515,0.118812,Baja
0.383234,0.698595,0.557692,0.511066,0.541026,0.373259,0.112245,0.14786,0.32872,0.34418,0.606351,0.42515,0.09901,Baja
0.395211,0.661558,0.615385,0.480885,0.553846,0.4039,0.153061,0.159533,0.32872,0.339174,0.606351,0.389222,0.09901,Baja
0.395211,0.651341,0.75,0.492958,0.517949,0.426184,0.204082,0.178988,0.290657,0.324155,0.606351,0.39521,0.089109,Baja
0.413174,0.661558,0.576923,0.559356,0.466667,0.495822,0.346939,0.303502,0.290657,0.172716,0.606351,0.419162,0.089109,Media
0.371259,0.676884,0.596154,0.605634,0.515385,0.509749,0.387755,0.342412,0.488581,0.385482,0.606351,0.419162,0.069307,Media
0.347306,0.660281,0.692308,0.605634,0.582051,0.704735,0.214286,0.198444,0.425606,0.419274,0.606351,0.39521,0.069307,Media
0.395209,0.634738,0.769231,0.567404,0.666667,0.573816,0.367347,0.322957,0.37301,0.286608,0.606351,0.401198,0.069307,Media
0.425151,0.601533,0.846154,0.557344,0.710256,0.548747,0.382653,0.338521,0.160554,0.211514,0.606351,0.449102,0.079208,Media
0.467066,0.551724,0.903846,0.442656,0.812821,0.479109,0.530612,0.486381,0.20346,0.262829,0.606351,0.437126,0.079208,Moderada
0.431139,0.505747,0.942308,0.531187,0.815385,0.454039,0.739796,0.692607,0.290657,0.347935,0.606351,0.45509,0.069307,Moderada
0.389222,0.547893,0.692308,0.579477,0.558974,0.618384,0.367347,0.326848,0.425606,0.49562,0.606351,0.42515,0.069307,Moderada
0.383234,0.544061,0.615385,0.591549,0.571795,0.632312,0.285714,0.272374,0.488581,0.498123,0.606351,0.431138,0.089109,Moderada
0.389222,0.56705,0.538462,0.603622,0.417949,0.607242,0.193878,0.182879,0.488581,0.521902,0.606351,0.407186,0.069307,Moderada
0.335331,0.574713,0.653846,0.625754,0.461538,0.593315,0.22449,0.214008,0.544637,0.541927,0.606351,0.371257,0.069307,Moderada
0.335331,0.607918,0.442308,0.637827,0.425641,0.668524,0.392857,0.396887,0.37301,0.499374,0.606351,0.371257,0.059406,Media
0.263472,0.627075,0.461538,0.559356,0.461538,0.607242,0.290816,0.256809,0.488581,0.445557,0.606351,0.413174,0.079208,Media
0.263474,0.58493,0.519231,0.496982,0.512821,0.498607,0.311224,0.268482,0.544637,0.50438,0.606351,0.39521,0.069307,Media
0.287426,0.480204,0.826923,0.503018,0.7,0.501393,0.571429,0.521401,0.689273,0.35169,0.606351,0.353293,0.069307,Moderada
0.359282,0.384419,0.807692,0.54326,0.815385,0.473538,0.683673,0.626459,0.290657,0.336671,0.606351,0.365269,0.059406,Moderada
0.383232,0.378033,0.442308,0.68008,0.607692,0.64624,0.469388,0.428016,0.544637,0.415519,0.606351,0.407186,0.059406,Moderada
0.371259,0.371648,0.480769,0.716298,0.615385,0.629526,0.362245,0.346304,0.425606,0.473091,0.606351,0.317365,0.059406,Moderada
0.293412,0.376756,0.576923,0.756539,0.589744,0.718663,0.418367,0.424125,0.37301,0.434293,0.606351,0.269461,0.049505,Moderada
0.323354,0.376756,0.442308,0.738431,0.579487,0.671309,0.535714,0.470817,0.750865,0.550688,0.606351,0.293413,0.049505,MuyAlta
0.293414,0.378033,0.403846,0.802817,0.584615,0.671309,0.586735,0.536965,0.635294,0.586984,0.606351,0.329341,0.059406,MuyAlta
0.293414,0.390805,0.596154,0.794769,0.574359,0.665738,0.387755,0.365759,0.689273,0.590738,0.606351,0.311377,0.049505,MuyAlta
0.275451,0.39719,0.538462,0.849095,0.553846,0.67688,0.668367,0.599222,0.689273,0.710889,0.606351,0.299401,0.049505,MuyAlta
0.233534,0.446999,0.673077,0.873239,0.507692,0.724234,0.69898,0.622568,0.689273,0.595745,0.606351,0.299401,0.049505,MuyAlta
0.203592,0.510856,0.653846,0.873239,0.558974,0.746518,0.77551,0.723735,0.689273,0.627034,0.606351,0.311377,0.049505,MuyAlta
0.209582,0.527458,0.461538,0.752515,0.607692,0.649025,0.295918,0.264591,0.635294,0.607009,0.606351,0.209581,0.049505,Moderada
0.221557,0.538953,0.5,0.704225,0.602564,0.668524,0.367347,0.400778,0.587543,0.559449,0.606351,0.281437,0.039604,Moderada
0.191619,0.564496,0.519231,0.617706,0.569231,0.657382,0.341837,0.315175,0.544637,0.50438,0.606351,0.227545,0.049505,Media
0.245511,0.57599,0.307692,0.533199,0.592308,0.576602,0.270408,0.2607,0.425606,0.409262,0.606351,0.299401,0.049505,Media
0.287426,0.550447,0.096154,0.513078,0.589744,0.314763,0.188776,0.175097,0.488581,0.451815,0.606351,0.305389,0.049505,Media
0.287426,0.54917,0.423077,0.519115,0.533333,0.300836,0.510204,0.44358,0.37301,0.269086,0.606351,0.263473,0.049505,Media
0.335329,0.544061,0.25,0.619718,0.45641,0.857939,0.066327,0.066148,0.488581,0.400501,0.606351,0.173653,0.049505,Media
0.317366,0.583653,0.403846,0.623742,0.384615,0.044568,0.244898,0.214008,0.488581,0.360451,0.606351,0.365269,0.059406,Media
0.293414,0.610473,0.480769,0.637827,0.479487,0.657382,0.102041,0.116732,0.488581,0.439299,0.606351,0.341317,0.079208,Media
0.293412,0.592593,0.538462,0.442656,0.75641,0.526462,0.433673,0.377432,0.488581,0.429287,0.606351,0.341317,0.069307,Moderada
0.407186,0.466156,0.769231,0.386318,0.902564,0.392758,0.867347,0.805447,0.160554,0.255319,0.606351,0.371257,0.069307,MuyAlta
0.449102,0.454662,0.596154,0.782696,0.730769,0.573816,0.484694,0.44358,0.425606,0.549437,0.606351,0.45509,0.059406,Moderada
0.413174,0.473819,0.596154,0.605634,0.753846,0.520891,0.510204,0.474708,0.544637,0.518148,0.606351,0.443114,0.079208,MuyAlta
0.365269,0.463602,0.692308,0.617706,0.802564,0.529248,0.602041,0.571984,0.587543,0.534418,0.606351,0.407186,0.079208,MuyAlta
0.413174,0.499361,0.692308,0.698189,0.776923,0.582173,0.566327,0.51751,0.750865,0.620776,0.606351,0.443114,0.069307,MuyAlta
0.359281,0.556833,0.75,0.730382,0.753846,0.5961,0.576531,0.529183,0.821453,0.737171,0.606351,0.45509,0.089109,MuyAlta
0.371259,0.615581,0.557692,0.724346,0.730769,0.607242,0.55102,0.513619,0.544637,0.640801,0.606351,0.413174,0.079208,MuyAlta
0.299402,0.67433,0.769231,0.65996,0.707692,0.640669,0.545918,0.548638,0.544637,0.609512,0.606351,0.383234,0.069307,Moderada
0.329342,0.698595,0.634615,0.61167,0.651282,0.559889,0.44898,0.389105,0.689273,0.514393,0.606351,0.401198,0.069307,Moderada
0.341319,0.720307,0.538462,0.615694,0.653846,0.587744,0.464286,0.428016,0.635294,0.525657,0.606351,0.371257,0.079208,Moderada
0.323354,0.731801,0.596154,0.653924,0.615385,0.610028,0.30102,0.326848,0.544637,0.46433,0.606351,0.359281,0.079208,Moderada
0.269462,0.763729,0.692308,0.627767,0.576923,0.590529,0.326531,0.29572,0.488581,0.423029,0.606351,0.335329,0.069307,Media
0.341319,0.781609,0.557692,0.434608,0.728205,0.476323,0.464286,0.396887,0.425606,0.345432,0.606351,0.39521,0.079208,Moderada
0.413172,0.740741,0.596154,0.350101,0.889744,0.431755,0.637755,0.614786,0.290657,0.301627,0.606351,0.449102,0.069307,MuyAlta
0.461079,0.666667,0.826923,0.34004,0.941026,0.43454,0.877551,0.88716,0.37301,0.40801,0.606351,0.437126,0.069307,MuyAlta
0.449101,0.650064,1,0.480885,0.917949,0.476323,0.658163,0.610895,0.635294,0.635795,0.606351,0.497006,0.059406,MuyAlta
0.491019,0.660281,0.942308,0.454728,0.802564,0.462396,0.556122,0.501946,0.689273,0.673342,0.606351,0.497006,0.059406,MuyAlta
0.532934,0.643678,0.903846,0.43662,0.810256,0.440111,0.591837,0.525292,0.689273,0.579474,0.606351,0.508982,0.079208,MuyAlta
0.479043,0.601533,1,0.45674,0.792308,0.440111,0.44898,0.389105,0.635294,0.609512,0.606351,0.48503,0.069307,Moderada
0.479043,0.632184,0.788462,0.599598,0.723077,0.576602,0.47449,0.428016,0.689273,0.501877,0.606351,0.491018,0.069307,MuyAlta
0.443114,0.685824,0.653846,0.545272,0.630769,0.493036,0.397959,0.354086,0.635294,0.583229,0.606351,0.479042,0.079208,Moderada
0.425151,0.678161,0.75,0.482897,0.610256,0.48468,0.321429,0.287938,0.635294,0.509387,0.606351,0.479042,0.089109,Moderada
0.389221,0.648787,0.865385,0.547284,0.520513,0.498607,0.219388,0.202335,0.587543,0.566959,0.606351,0.443114,0.079208,Moderada
0.365269,0.62963,0.692308,0.619718,0.520513,0.5961,0.209184,0.214008,0.689273,0.662078,0.606351,0.419162,0.079208,Moderada
0.365269,0.648787,0.384615,0.599598,0.525641,0.671309,0.239796,0.22179,0.689273,0.610763,0.606351,0.377246,0.079208,Moderada
0.323352,0.688378,0.230769,0.631791,0.428205,0.779944,0.290816,0.311284,0.635294,0.558198,0.606351,0.317365,0.09901,Moderada
0.317366,0.729246,0.384615,0.688129,0.369231,0.899721,0.397959,0.357977,0.635294,0.389237,0.606351,0.323353,0.079208,Moderada
0.311379,0.775223,0.576923,0.674044,0.384615,0.816156,0.423469,0.36965,0.544637,0.420526,0.606351,0.371257,0.079208,Moderada
0.281439,0.808429,0.5,0.623742,0.492308,0.718663,0.270408,0.233463,0.425606,0.438048,0.606351,0.365269,0.089109,Media
0.221559,0.800766,0.576923,0.527163,0.625641,0.523677,0.285714,0.264591,0.544637,0.404255,0.606351,0.365269,0.09901,Media
0.305391,0.727969,0.557692,0.293763,0.694872,0.412256,0.581633,0.51751,0.425606,0.266583,0.606351,0.389222,0.089109,Moderada
0.341319,0.58493,0.942308,0.21328,0.769231,0.37883,0.790816,0.708171,0.258131,0.286608,0.606351,0.39521,0.079208,MuyAlta
0.425149,0.496807,0.807692,0.235412,0.651282,0.306407,0.908163,0.863813,0.425606,0.508135,0.606351,0.365269,0.069307,MuyAlta
0.413174,0.48659,0.807692,0.303823,0.487179,0.253482,0.841837,0.754864,0.488581,0.545682,0.606351,0.389222,0.069307,MuyAlta
0.401199,0.542784,0.692308,0.356137,0.266667,0.18663,0.653061,0.626459,0.425606,0.536921,0.606351,0.443114,0.069307,MuyAlta
0.407186,0.609195,0.596154,0.382294,0.225641,0.114206,0.443878,0.424125,0.425606,0.549437,0.606351,0.473054,0.079208,Moderada
0.419162,0.664112,0.5,0.462777,0.248718,0.033426,0.367347,0.338521,0.488581,0.499374,0.606351,0.467066,0.079208,Moderada
0.467066,0.662835,0.384615,0.579477,0.294872,0.963788,0.290816,0.252918,0.425606,0.451815,0.606351,0.461078,0.09901,Media
0.413174,0.661558,0.519231,0.55332,0.310256,0.988858,0.209184,0.18677,0.488581,0.381727,0.606351,0.42515,0.09901,Media
0.377246,0.653895,0.634615,0.565392,0.4,0.852368,0.178571,0.14786,0.488581,0.456821,0.606351,0.389222,0.089109,Media
0.401199,0.657727,0.538462,0.547284,0.453846,0.682451,0.05102,0.054475,0.425606,0.461827,0.606351,0.401198,0.09901,Baja
0.389222,0.65645,0.576923,0.535211,0.502564,0.493036,0.163265,0.14786,0.425606,0.505632,0.606351,0.449102,0.158416,Baja
0.383234,0.648787,0.615385,0.45674,0.510256,0.431755,0.306122,0.252918,0.37301,0.389237,0.606351,0.461078,0.128713,Media
0.419162,0.62069,0.653846,0.394366,0.561538,0.448468,0.168367,0.202335,0.635294,0.423029,0.606351,0.431138,0.108911,Media
0.443114,0.554278,0.673077,0.231388,0.538462,0.289694,0.515306,0.459144,0.587543,0.220275,0.606351,0.443114,0.108911,Media
0.455089,0.430396,0.769231,0.156942,0.553846,0.267409,0.627551,0.587549,0.229066,0.252816,0.606351,0.467066,0.108911,MuyAlta
0.502992,0.314176,0.865385,0.249497,0.584615,0.275766,0.862245,0.836576,0.488581,0.520651,0.606351,0.443114,0.09901,MuyAlta
0.550898,0.309068,0.769231,0.43662,0.694872,0.356546,0.734694,0.661479,0.488581,0.515645,0.606351,0.443114,0.09901,MuyAlta
0.538921,0.357599,0.692308,0.474849,0.825641,0.43454,0.668367,0.63035,0.587543,0.496871,0.606351,0.437126,0.09901,Moderada
0.467066,0.413793,0.769231,0.454728,0.882051,0.462396,0.591837,0.529183,0.488581,0.445557,0.606351,0.413174,0.108911,Moderada
0.455091,0.439336,0.692308,0.372233,0.884615,0.4039,0.545918,0.498054,0.488581,0.460576,0.606351,0.39521,0.108911,MuyAlta
0.443112,0.431673,0.826923,0.336016,0.807692,0.364903,0.612245,0.603113,0.488581,0.454318,0.606351,0.461078,0.09901,MuyAlta
0.461077,0.425287,0.75,0.338028,0.707692,0.37883,0.484694,0.431907,0.488581,0.513141,0.606351,0.461078,0.09901,Moderada
0.461079,0.422733,0.826923,0.362173,0.717949,0.334262,0.489796,0.431907,0.37301,0.44806,0.606351,0.491018,0.108911,Moderada
0.485031,0.403576,0.730769,0.37827,0.615385,0.29805,0.520408,0.474708,0.425606,0.451815,0.606351,0.479042,0.108911,Moderada
0.377246,0.381865,1,0.464789,0.423077,0.225627,0.331633,0.29572,0.488581,0.376721,0.606351,0.461078,0.108911,Media
0.419162,0.430396,0.576923,0.525151,0.35641,0.064067,0.137755,0.14786,0.425606,0.425532,0.606351,0.467066,0.09901,Media
0.395209,0.510856,0.557692,0.605634,0.387179,0.835655,0.132653,0.116732,0.425606,0.428035,0.606351,0.497006,0.168317,Media
0.413174,0.570881,0.653846,0.603622,0.417949,0.704735,0.173469,0.155642,0.425606,0.381727,0.606351,0.491018,0.158416,Media
0.383234,0.583653,0.846154,0.56338,0.582051,0.487465,0.204082,0.175097,0.488581,0.484355,0.606351,0.473054,0.128713,Media
0.383234,0.546616,0.903846,0.476861,0.625641,0.473538,0.331633,0.280156,0.544637,0.356696,0.606351,0.45509,0.118812,Media
0.419162,0.556833,0.826923,0.597585,0.548718,0.345404,0.19898,0.175097,0.32872,0.36796,0.606351,0.389222,0.128713,Media
0.431139,0.581098,0.730769,0.647887,0.538462,0.373259,0.321429,0.272374,0.258131,0.282854,0.606351,0.401198,0.118812,Moderada
0.389222,0.586207,0.923077,0.641851,0.607692,0.637883,0.357143,0.326848,0.425606,0.44806,0.606351,0.449102,0.118812,Moderada
0.395211,0.57599,0.75,0.704225,0.6,0.668524,0.413265,0.36965,0.488581,0.428035,0.606351,0.39521,0.108911,Moderada
0.389222,0.60281,0.75,0.736419,0.54359,0.721448,0.438776,0.385214,0.290657,0.416771,0.606351,0.461078,0.118812,Moderada
0.401199,0.621967,0.884615,0.712274,0.425641,0.793872,0.260204,0.233463,0.587543,0.490613,0.606351,0.449102,0.108911,Moderada
0.335331,0.680715,1,0.694165,0.366667,0.774373,0.285714,0.249027,0.425606,0.559449,0.606351,0.479042,0.108911,Moderada
0.383234,0.730524,0.769231,0.649899,0.405128,0.927577,0.280612,0.241245,0.544637,0.519399,0.606351,0.48503,0.108911,Media
0.341319,0.772669,0.826923,0.643863,0.441026,0.855153,0.244898,0.225681,0.488581,0.496871,0.606351,0.497006,0.128713,Media
0.395211,0.794381,0.596154,0.613682,0.44359,0.715877,0.086735,0.085603,0.544637,0.434293,0.606351,0.479042,0.128713,Media
0.365271,0.787995,0.653846,0.49497,0.507692,0.526462,0.178571,0.167315,0.32872,0.436796,0.606351,0.437126,0.128713,Baja
0.389222,0.767561,0.557692,0.38833,0.54359,0.328691,0.265306,0.229572,0.425606,0.410513,0.606351,0.461078,0.128713,Baja
0.425151,0.734355,0.653846,0.311871,0.579487,0.317549,0.336735,0.276265,0.37301,0.235294,0.606351,0.473054,0.138614,Media
0.443114,0.697318,0.769231,0.255533,0.54359,0.314763,0.438776,0.389105,0.229066,0.196496,0.606351,0.497006,0.128713,Media
0.401197,0.676884,1,0.259557,0.44359,0.256267,0.494898,0.447471,0.290657,0.245307,0.606351,0.491018,0.128713,Media
0.467066,0.675607,0.769231,0.275654,0.351282,0.220056,0.479592,0.431907,0.32872,0.265332,0.606351,0.491018,0.138614,Moderada
0.461079,0.675607,0.75,0.293763,0.284615,0.164345,0.423469,0.416342,0.587543,0.413016,0.606351,0.508982,0.148515,Media
0.467066,0.678161,0.865385,0.370221,0.215385,0.128134,0.367347,0.33463,0.290657,0.339174,0.606351,0.51497,0.148515,Media
0.508983,0.688378,0.788462,0.438632,0.217949,0.038997,0.357143,0.315175,0.32872,0.321652,0.606351,0.497006,0.148515,Media
0.502994,0.715198,0.788462,0.501006,0.215385,0.997214,0.428571,0.365759,0.290657,0.246558,0.606351,0.508982,0.148515,Media
0.502994,0.738186,0.788462,0.559356,0.264103,0.963788,0.346939,0.303502,0.160554,0.209011,0.606351,0.520958,0.148515,Baja
0.485031,0.754789,0.865385,0.557344,0.307692,0.935933,0.265306,0.233463,0.160554,0.212766,0.606351,0.502994,0.148515,Baja
0.479043,0.772669,0.846154,0.54326,0.323077,0.977716,0.153061,0.136187,0.142561,0.198999,0.606351,0.491018,0.148515,Baja
0.479043,0.799489,0.634615,0.488934,0.433333,0.181058,0.030612,0.027237,0.903806,0.276596,0.606351,0.508982,0.158416,Baja
0.532934,0.817369,0.557692,0.486921,0.525641,0.398329,0.096939,0.081712,0.903806,0.403004,0.606351,0.592814,0.326733,Baja
0.514969,0.813538,0.596154,0.440644,0.597436,0.376045,0.234694,0.198444,0.903806,0.337922,0.606351,0.556886,0.19802,Baja
0.514971,0.780332,0.653846,0.338028,0.648718,0.387187,0.295918,0.249027,0.903806,0.110138,0.606351,0.532934,0.168317,Baja
0.514971,0.747126,0.711538,0.331992,0.682051,0.373259,0.44898,0.412451,0.125952,0.131414,0.606351,0.526946,0.158416,Moderada
0.502994,0.706258,0.884615,0.348089,0.723077,0.364903,0.647959,0.571984,0.20346,0.259074,0.606351,0.51497,0.168317,Media
0.532934,0.694764,0.884615,0.511066,0.689744,0.481894,0.367347,0.315175,0.258131,0.317897,0.606351,0.520958,0.148515,Media
0.520959,0.698595,0.865385,0.62173,0.605128,0.654596,0.403061,0.342412,0.290657,0.28035,0.606351,0.461078,0.168317,Media
0.449102,0.725415,0.942308,0.525151,0.561538,0.520891,0.30102,0.256809,0.587543,0.314143,0.606351,0.45509,0.178218,Media
0.473054,0.689655,1,0.342052,0.674359,0.359331,0.367347,0.319066,0.258131,0.274093,0.606351,0.491018,0.168317,Media
0.556886,0.62963,0.942308,0.356137,0.861538,0.389972,0.632653,0.575875,0.160554,0.2403,0.606351,0.538922,0.178218,Moderada
0.580838,0.610473,0.903846,0.368209,0.879487,0.401114,0.561224,0.501946,0.37301,0.299124,0.606351,0.526946,0.168317,Moderada
0.556886,0.604087,0.923077,0.360161,0.702564,0.37883,0.520408,0.463035,0.37301,0.339174,0.606351,0.538922,0.168317,Moderada
0.550899,0.55811,0.923077,0.400402,0.615385,0.35376,0.433673,0.373541,0.425606,0.364205,0.606351,0.538922,0.158416,Media
0.479043,0.544061,1,0.50503,0.692308,0.392758,0.438776,0.381323,0.37301,0.337922,0.606351,0.51497,0.168317,Moderada
0.461077,0.590038,0.769231,0.585513,0.805128,0.545961,0.77551,0.785992,0.290657,0.307885,0.606351,0.461078,0.158416,Moderada
0.485029,0.661558,0.634615,0.501006,0.805128,0.493036,0.571429,0.533074,0.32872,0.40801,0.606351,0.502994,0.148515,Moderada
0.443114,0.702427,0.865385,0.490946,0.766667,0.467967,0.494898,0.428016,0.37301,0.297872,0.606351,0.508982,0.148515,Media
0.413174,0.730524,0.846154,0.523139,0.748718,0.490251,0.494898,0.428016,0.32872,0.325407,0.606351,0.497006,0.158416,Moderada
0.395211,0.740741,0.903846,0.547284,0.694872,0.51532,0.47449,0.40856,0.488581,0.423029,0.606351,0.443114,0.148515,Moderada
0.425151,0.749681,0.730769,0.519115,0.694872,0.493036,0.357143,0.326848,0.425606,0.43179,0.606351,0.431138,0.148515,Media
0.443114,0.745849,0.769231,0.486921,0.671795,0.495822,0.336735,0.284047,0.425606,0.347935,0.606351,0.479042,0.158416,Media
0.485029,0.687101,0.788462,0.372233,0.712821,0.445682,0.423469,0.354086,0.37301,0.331665,0.606351,0.48503,0.158416,Media
0.491019,0.609195,0.846154,0.346076,0.741026,0.356546,0.586735,0.55642,0.229066,0.211514,0.606351,0.479042,0.158416,Moderada
0.502994,0.570881,0.807692,0.468813,0.723077,0.406685,0.387755,0.326848,0.290657,0.331665,0.606351,0.51497,0.158416,Media
0.449102,0.581098,0.980769,0.501006,0.723077,0.559889,0.346939,0.319066,0.32872,0.310388,0.606351,0.479042,0.168317,Moderada
0.491017,0.583653,0.884615,0.452716,0.576923,0.387187,0.270408,0.237354,0.37301,0.385482,0.606351,0.461078,0.168317,MuyAlta
0.455091,0.600255,0.980769,0.509054,0.45641,0.220056,0.168367,0.190661,0.689273,0.729662,0.606351,0.48503,0.178218,Moderada
0.491019,0.614304,0.807692,0.519115,0.353846,0.008357,0.219388,0.210117,0.689273,0.620776,0.606351,0.479042,0.178218,Moderada
0.491019,0.642401,0.826923,0.571429,0.276923,0.930362,0.418367,0.361868,0.635294,0.47184,0.606351,0.491018,0.178218,Moderada
0.467066,0.648787,0.923077,0.603622,0.294872,0.810585,0.352041,0.303502,0.544637,0.499374,0.606351,0.497006,0.168317,Media
0.538923,0.683269,0.807692,0.571429,0.282051,0.061281,0.178571,0.182879,0.587543,0.485607,0.606351,0.437126,0.168317,Media
0.526946,0.704981,0.769231,0.56338,0.315385,0.027855,0.102041,0.089494,0.488581,0.423029,0.606351,0.54491,0.178218,Media
0.544911,0.736909,0.673077,0.492958,0.338462,0.83844,0.030612,0.050584,0.488581,0.466834,0.606351,0.580838,0.267327,Baja
0.532934,0.738186,0.615385,0.50503,0.464103,0.462396,0.102041,0.085603,0.425606,0.434293,0.606351,0.568862,0.257426,Baja
0.520959,0.731801,0.615385,0.460765,0.548718,0.387187,0.168367,0.14786,0.821453,0.458073,0.606351,0.532934,0.227723,Baja
0.479043,0.713921,0.788462,0.458752,0.623077,0.504178,0.326531,0.311284,0.37301,0.237797,0.606351,0.532934,0.227723,Baja
0.556886,0.696041,0.538462,0.450704,0.65641,0.512535,0.346939,0.307393,0.425606,0.20025,0.606351,0.508982,0.227723,Baja
0.479041,0.671775,0.846154,0.452716,0.682051,0.462396,0.367347,0.350195,0.229066,0.201502,0.606351,0.538922,0.217822,Media
0.508983,0.664112,0.865385,0.422535,0.661538,0.462396,0.367347,0.361868,0.258131,0.239049,0.606351,0.538922,0.19802,Media
0.491019,0.660281,0.923077,0.420523,0.664103,0.409471,0.326531,0.291829,0.32872,0.307885,0.606351,0.550898,0.19802,Media
